user_id,experiment_group,device_type,traffic_source,region,landing_page,sessions,avg_session_duration_sec,pages_viewed,signed_up,purchased,order_value,revenue
USER-03087,control,Mobile,Organic Search,West,Pricing,5,211.5,5.5,0,0,161.04,0.0
USER-03088,treatment,Tablet,Organic Search,East,Features,4,178.9,7.1,1,0,123.32,0.0
USER-03089,treatment,Desktop,Paid Search,East,Features,4,290.0,7.6,1,0,116.64,0.0
USER-03090,control,Mobile,Social,North,Features,2,262.3,6.0,0,0,75.19,0.0
USER-03091,control,Desktop,Email,North,Homepage,5,187.1,6.8,0,0,106.81,0.0
USER-03092,control,Desktop,Paid Search,West,Pricing,5,195.3,4.1,0,1,109.09,109.09
USER-03093,control,Desktop,Social,North,Homepage,4,191.6,6.1,0,0,97.1,0.0
USER-03094,treatment,Mobile,Paid Search,West,Homepage,7,273.2,6.7,1,1,107.92,107.92
USER-03095,control,Mobile,Social,North,Pricing,6,219.2,4.2,0,0,155.56,0.0
USER-03096,treatment,Desktop,Paid Search,South,Features,2,295.9,5.6,0,0,124.8,0.0
USER-03097,treatment,Desktop,Paid Search,South,Homepage,3,114.1,7.7,1,0,126.34,0.0
USER-03098,control,Mobile,Social,South,Features,4,169.9,3.5,0,0,137.78,0.0
USER-03099,control,Mobile,Social,West,Pricing,8,197.9,4.6,0,0,109.44,0.0
USER-03100,control,Mobile,Organic Search,North,Pricing,2,157.9,5.9,0,0,114.53,0.0
USER-03101,control,Mobile,Social,South,Features,5,209.5,6.7,0,0,106.04,0.0
USER-03102,control,Tablet,Paid Search,East,Features,2,148.7,7.9,0,0,149.0,0.0
USER-03103,treatment,Mobile,Paid Search,North,Features,3,235.4,7.7,0,0,109.63,0.0
USER-03104,treatment,Desktop,Social,East,Features,3,247.8,8.0,1,1,130.7,130.7
USER-03105,control,Desktop,Social,West,Homepage,6,264.9,6.9,1,0,119.47,0.0
USER-03106,control,Mobile,Email,North,Homepage,8,266.9,1.4,0,0,83.06,0.0
USER-03107,control,Mobile,Organic Search,West,Homepage,6,187.1,7.3,0,0,96.36,0.0
USER-03108,treatment,Mobile,Email,South,Features,5,240.5,7.1,0,1,165.6,165.6
USER-03109,treatment,Mobile,Paid Search,South,Homepage,3,169.3,7.3,0,0,131.43,0.0
USER-03110,treatment,Desktop,Organic Search,North,Pricing,4,310.4,5.7,1,0,136.13,0.0
USER-03111,treatment,Tablet,Social,East,Features,1,134.5,9.7,0,0,84.36,0.0
USER-03112,control,Desktop,Paid Search,East,Pricing,3,261.9,6.8,1,0,140.57,0.0
USER-03113,treatment,Desktop,Paid Search,South,Pricing,4,202.1,8.7,0,0,120.67,0.0
USER-03114,treatment,Mobile,Organic Search,South,Features,8,253.2,6.4,0,0,99.68,0.0
USER-03115,treatment,Mobile,Email,South,Features,4,299.1,9.4,0,0,139.06,0.0
USER-03116,control,Desktop,Organic Search,West,Homepage,3,273.8,6.4,0,0,100.11,0.0
USER-03117,treatment,Mobile,Social,West,Homepage,5,289.3,5.6,0,0,101.84,0.0
USER-03118,treatment,Desktop,Social,West,Homepage,5,172.7,6.1,0,0,140.41,0.0
USER-03119,treatment,Desktop,Paid Search,North,Features,2,148.6,8.4,0,0,144.23,0.0
USER-03120,control,Mobile,Organic Search,East,Features,4,212.9,5.1,1,0,115.54,0.0
USER-03121,treatment,Desktop,Social,North,Homepage,1,233.2,6.8,0,0,147.77,0.0
USER-03122,treatment,Mobile,Organic Search,East,Homepage,6,187.8,3.4,1,0,47.64,0.0
USER-03123,control,Mobile,Email,North,Pricing,6,172.6,4.3,1,1,123.4,123.4
USER-03124,treatment,Tablet,Organic Search,South,Pricing,2,250.1,7.2,0,0,118.53,0.0
USER-03125,control,Desktop,Social,East,Pricing,3,240.5,7.0,0,0,115.26,0.0
USER-03126,control,Desktop,Social,South,Features,9,307.3,5.3,0,1,110.43,110.43
USER-03127,control,Tablet,Email,North,Homepage,7,188.9,5.0,1,0,79.57,0.0
USER-03128,treatment,Mobile,Social,West,Homepage,4,221.7,5.4,0,0,105.27,0.0
USER-03129,treatment,Desktop,Organic Search,West,Homepage,5,305.1,9.5,1,1,112.69,112.69
USER-03130,treatment,Mobile,Organic Search,South,Homepage,4,277.0,9.3,1,0,131.66,0.0
USER-03131,treatment,Mobile,Email,West,Homepage,8,255.3,8.5,0,0,143.84,0.0
USER-03132,treatment,Mobile,Email,East,Pricing,4,219.2,8.1,0,0,115.76,0.0
USER-03133,control,Mobile,Organic Search,North,Pricing,5,179.7,6.2,0,0,93.68,0.0
USER-03134,control,Desktop,Paid Search,West,Homepage,4,255.1,6.3,1,0,116.36,0.0
USER-03135,control,Desktop,Paid Search,West,Homepage,7,305.8,4.0,0,0,129.4,0.0
USER-03136,control,Desktop,Organic Search,South,Pricing,4,279.7,10.3,0,0,81.73,0.0
USER-03137,treatment,Mobile,Email,North,Homepage,4,234.6,8.1,1,0,123.44,0.0
USER-03138,treatment,Desktop,Social,South,Pricing,6,271.4,6.9,0,0,107.14,0.0
USER-03139,treatment,Mobile,Social,South,Pricing,11,276.5,6.0,1,0,151.81,0.0
USER-03140,treatment,Mobile,Organic Search,East,Homepage,3,226.6,4.0,0,0,112.98,0.0
USER-03141,treatment,Desktop,Social,West,Pricing,3,304.7,2.1,0,0,154.07,0.0
USER-03142,control,Mobile,Organic Search,South,Pricing,7,222.3,5.6,1,1,96.29,96.29
USER-03143,treatment,Tablet,Paid Search,South,Homepage,4,248.0,4.1,1,0,101.54,0.0
USER-03144,treatment,Mobile,Social,East,Pricing,5,295.1,7.5,1,0,141.08,0.0
USER-03145,control,Mobile,Paid Search,North,Homepage,2,172.8,6.1,0,0,96.6,0.0
USER-03146,control,Desktop,Organic Search,South,Homepage,5,218.1,3.4,0,0,146.42,0.0
USER-03147,treatment,Desktop,Email,South,Features,6,259.0,4.5,0,0,127.94,0.0
USER-03148,treatment,Mobile,Organic Search,South,Pricing,3,243.4,6.1,0,0,55.45,0.0
USER-03149,control,Mobile,Social,North,Features,5,182.7,6.4,0,0,90.22,0.0
USER-03150,control,Mobile,Organic Search,South,Pricing,7,227.0,7.3,0,0,88.43,0.0
USER-03151,control,Mobile,Organic Search,North,Homepage,4,185.6,6.8,1,0,106.49,0.0
USER-03152,treatment,Mobile,Organic Search,North,Homepage,2,195.0,4.4,0,0,111.57,0.0
USER-03153,treatment,Desktop,Organic Search,East,Pricing,2,242.7,3.9,1,0,111.64,0.0
USER-03154,control,Desktop,Organic Search,East,Homepage,3,315.7,4.1,0,0,94.91,0.0
USER-03155,control,Mobile,Organic Search,South,Pricing,3,213.5,6.5,1,0,110.74,0.0
USER-03156,control,Mobile,Email,West,Features,5,318.5,4.4,0,0,127.63,0.0
USER-03157,treatment,Mobile,Organic Search,North,Pricing,6,261.9,6.6,1,1,123.15,123.15
USER-03158,treatment,Desktop,Email,East,Homepage,5,276.4,4.7,0,0,120.9,0.0
USER-03159,treatment,Mobile,Organic Search,West,Features,4,313.8,6.9,1,0,121.89,0.0
USER-03160,control,Tablet,Email,South,Features,3,233.9,3.8,0,0,114.84,0.0
USER-03161,treatment,Mobile,Paid Search,South,Features,2,222.0,6.9,0,0,106.36,0.0
USER-03162,treatment,Mobile,Organic Search,South,Pricing,4,204.2,4.9,1,0,78.98,0.0
USER-03163,treatment,Desktop,Paid Search,West,Homepage,6,207.3,7.5,1,1,107.6,107.6
USER-03164,treatment,Tablet,Social,East,Pricing,7,307.9,6.5,0,0,130.87,0.0
USER-03165,control,Desktop,Organic Search,North,Features,2,267.2,8.3,1,0,109.87,0.0
USER-03166,treatment,Desktop,Social,East,Features,5,219.7,3.7,0,0,125.22,0.0
USER-03167,treatment,Mobile,Organic Search,West,Features,2,276.6,7.4,0,1,101.31,101.31
USER-03168,treatment,Mobile,Social,East,Features,3,282.2,7.2,1,1,138.35,138.35
USER-03169,control,Mobile,Email,North,Features,4,294.1,4.8,0,0,104.71,0.0
USER-03170,treatment,Desktop,Social,East,Pricing,6,345.2,7.6,0,0,171.2,0.0
USER-03171,control,Mobile,Paid Search,West,Features,3,255.1,5.6,0,1,100.22,100.22
USER-03172,control,Desktop,Social,North,Pricing,4,279.7,3.9,1,0,108.23,0.0
USER-03173,treatment,Mobile,Paid Search,North,Homepage,2,241.3,6.2,0,0,106.26,0.0
USER-03174,control,Mobile,Email,North,Homepage,4,236.5,7.3,0,0,79.51,0.0
USER-03175,treatment,Mobile,Organic Search,East,Pricing,3,265.1,5.7,0,0,76.69,0.0
USER-03176,control,Mobile,Organic Search,West,Pricing,3,169.2,5.2,1,0,103.61,0.0
USER-03177,control,Mobile,Paid Search,South,Pricing,4,215.1,5.8,1,0,105.43,0.0
USER-03178,treatment,Mobile,Paid Search,South,Features,2,326.0,8.3,0,0,88.24,0.0
USER-03179,treatment,Desktop,Paid Search,West,Homepage,3,219.4,5.6,0,0,112.98,0.0
USER-03180,treatment,Desktop,Organic Search,South,Homepage,5,284.1,5.7,0,0,122.15,0.0
USER-03181,control,Mobile,Organic Search,North,Pricing,4,135.0,7.6,1,1,83.8,83.8
USER-03182,treatment,Desktop,Paid Search,West,Pricing,2,265.5,6.2,0,0,106.74,0.0
USER-03183,control,Mobile,Paid Search,South,Homepage,6,176.2,4.6,0,0,111.01,0.0
USER-03184,control,Mobile,Paid Search,East,Features,4,198.5,4.5,0,0,116.22,0.0
USER-03185,control,Mobile,Organic Search,North,Features,4,174.6,3.3,1,0,73.93,0.0
USER-03186,control,Desktop,Email,West,Features,4,183.6,10.0,0,0,102.13,0.0
USER-03187,control,Tablet,Social,East,Features,2,282.4,8.3,0,0,93.73,0.0
USER-03188,treatment,Desktop,Organic Search,South,Pricing,4,236.0,4.6,1,0,164.63,0.0
USER-03189,control,Mobile,Email,East,Homepage,7,249.3,5.2,1,1,104.99,104.99
USER-03190,control,Desktop,Paid Search,East,Features,3,302.7,6.5,0,0,186.77,0.0
USER-03191,treatment,Mobile,Paid Search,West,Features,7,287.2,8.1,1,0,93.91,0.0
USER-03192,control,Tablet,Organic Search,North,Pricing,5,277.9,5.2,1,0,85.98,0.0
USER-03193,control,Mobile,Organic Search,North,Pricing,1,220.0,6.7,0,0,114.55,0.0
USER-03194,treatment,Desktop,Organic Search,West,Pricing,5,294.0,6.5,0,0,142.62,0.0
USER-03195,treatment,Mobile,Paid Search,East,Features,6,171.4,8.4,0,1,84.09,84.09
USER-03196,control,Desktop,Email,East,Pricing,4,264.2,5.5,1,0,97.09,0.0
USER-03197,control,Desktop,Social,South,Features,2,342.8,3.4,0,0,94.64,0.0
USER-03198,control,Mobile,Email,West,Pricing,4,210.4,5.6,0,0,64.7,0.0
USER-03199,treatment,Desktop,Paid Search,South,Homepage,6,285.9,6.8,1,0,133.25,0.0
USER-03200,treatment,Mobile,Paid Search,West,Homepage,5,115.6,4.8,1,0,102.22,0.0
USER-03201,treatment,Mobile,Paid Search,North,Homepage,4,200.9,6.5,0,0,97.47,0.0
USER-03202,treatment,Mobile,Social,East,Features,3,118.8,7.7,0,0,119.24,0.0
USER-03203,treatment,Mobile,Organic Search,East,Features,3,156.2,3.4,0,0,105.74,0.0
USER-03204,treatment,Desktop,Paid Search,West,Pricing,3,201.2,7.1,0,0,152.88,0.0
USER-03205,treatment,Mobile,Social,North,Pricing,4,239.0,8.2,0,0,106.76,0.0
USER-03206,control,Mobile,Paid Search,South,Homepage,2,134.7,9.4,0,0,141.82,0.0
USER-03207,control,Mobile,Paid Search,East,Features,5,263.1,10.1,1,0,69.67,0.0
USER-03208,treatment,Desktop,Organic Search,South,Pricing,1,297.7,3.8,0,0,129.65,0.0
USER-03209,treatment,Mobile,Paid Search,East,Features,4,278.3,5.2,1,0,84.86,0.0
USER-03210,treatment,Desktop,Organic Search,East,Homepage,2,267.9,7.1,1,1,77.67,77.67
USER-03211,treatment,Mobile,Organic Search,West,Pricing,3,146.0,7.1,0,0,145.01,0.0
USER-03212,control,Mobile,Organic Search,South,Pricing,4,129.8,4.4,0,0,126.83,0.0
USER-03213,treatment,Desktop,Organic Search,West,Features,1,177.2,6.9,1,1,74.11,74.11
USER-03214,control,Mobile,Email,East,Pricing,6,232.4,3.6,1,0,140.46,0.0
USER-03215,control,Mobile,Organic Search,West,Homepage,4,243.6,7.7,0,0,84.49,0.0
USER-03216,control,Mobile,Paid Search,East,Homepage,3,104.1,4.5,0,0,122.6,0.0
USER-03217,control,Mobile,Organic Search,East,Pricing,3,247.1,5.2,0,0,133.86,0.0
USER-03218,control,Mobile,Organic Search,West,Pricing,1,183.7,6.1,0,0,120.34,0.0
USER-03219,control,Tablet,Paid Search,West,Homepage,4,159.7,6.2,0,0,64.79,0.0
USER-03220,treatment,Mobile,Social,West,Features,4,214.0,6.1,0,0,96.6,0.0
USER-03221,control,Mobile,Paid Search,East,Homepage,6,245.0,8.7,0,0,121.83,0.0
USER-03222,treatment,Desktop,Organic Search,North,Homepage,4,329.0,7.5,1,0,93.31,0.0
USER-03223,treatment,Mobile,Paid Search,North,Pricing,5,297.2,6.9,1,1,73.37,73.37
USER-03224,treatment,Mobile,Email,East,Homepage,4,197.1,7.2,0,1,98.16,98.16
USER-03225,control,Mobile,Email,East,Pricing,6,138.4,6.6,1,0,130.31,0.0
USER-03226,treatment,Mobile,Social,West,Pricing,6,243.0,4.1,0,0,141.24,0.0
USER-03227,treatment,Desktop,Paid Search,North,Homepage,3,266.2,4.7,0,0,96.38,0.0
USER-03228,treatment,Mobile,Social,South,Features,3,284.1,9.6,1,0,70.53,0.0
USER-03229,treatment,Desktop,Email,East,Pricing,6,296.5,4.9,0,0,121.69,0.0
USER-03230,control,Mobile,Paid Search,North,Homepage,3,202.0,5.4,1,1,137.47,137.47
USER-03231,control,Desktop,Paid Search,North,Features,5,217.6,7.4,0,0,107.5,0.0
USER-03232,control,Tablet,Social,East,Features,3,216.2,6.1,0,0,158.84,0.0
USER-03233,treatment,Desktop,Organic Search,West,Pricing,3,148.1,6.3,1,0,129.37,0.0
USER-03234,treatment,Tablet,Paid Search,North,Homepage,5,246.1,8.6,1,0,108.12,0.0
USER-03235,control,Mobile,Paid Search,South,Homepage,8,164.0,6.0,1,0,95.82,0.0
USER-03236,treatment,Mobile,Paid Search,East,Pricing,3,197.7,4.3,0,0,113.12,0.0
USER-03237,treatment,Mobile,Email,East,Features,8,288.5,6.7,1,0,72.19,0.0
USER-03238,treatment,Desktop,Paid Search,South,Pricing,6,266.2,9.1,1,0,167.03,0.0
USER-03239,treatment,Mobile,Paid Search,East,Homepage,4,183.2,9.7,0,1,90.79,90.79
USER-03240,control,Desktop,Social,South,Pricing,3,271.2,8.2,1,0,115.51,0.0
USER-03241,treatment,Mobile,Paid Search,North,Homepage,5,159.7,8.3,0,0,119.32,0.0
USER-03242,treatment,Tablet,Email,West,Pricing,6,216.4,7.5,0,0,121.9,0.0
USER-03243,treatment,Mobile,Social,South,Features,5,142.1,7.3,0,0,84.91,0.0
USER-03244,control,Mobile,Email,East,Homepage,6,168.2,3.7,0,0,158.7,0.0
USER-03245,control,Mobile,Organic Search,East,Pricing,6,180.6,6.4,0,0,110.42,0.0
USER-03246,treatment,Mobile,Organic Search,East,Pricing,4,191.8,6.3,0,0,96.82,0.0
USER-03247,treatment,Tablet,Email,West,Features,6,234.9,7.4,0,0,126.09,0.0
USER-03248,control,Mobile,Organic Search,South,Features,7,130.2,6.4,0,0,157.53,0.0
USER-03249,treatment,Desktop,Email,South,Pricing,4,177.4,6.6,1,1,151.5,151.5
USER-03250,control,Mobile,Email,North,Features,6,171.9,7.3,1,1,142.27,142.27
USER-03251,control,Mobile,Paid Search,South,Pricing,7,192.2,9.5,1,0,92.8,0.0
USER-03252,control,Desktop,Paid Search,West,Pricing,3,296.5,4.8,1,0,68.08,0.0
USER-03253,control,Desktop,Email,North,Pricing,6,250.8,6.1,0,0,82.48,0.0
USER-03254,treatment,Desktop,Organic Search,North,Features,6,135.7,9.5,0,0,125.76,0.0
USER-03255,control,Mobile,Organic Search,West,Features,4,156.8,4.4,0,0,59.08,0.0
USER-03256,treatment,Mobile,Email,South,Pricing,6,238.9,6.9,1,1,122.95,122.95
USER-03257,control,Mobile,Organic Search,West,Pricing,5,323.9,6.0,1,0,67.55,0.0
USER-03258,control,Mobile,Paid Search,West,Homepage,3,180.8,6.6,0,0,87.78,0.0
USER-03259,control,Mobile,Organic Search,North,Homepage,4,277.1,6.6,1,0,82.32,0.0
USER-03260,treatment,Mobile,Paid Search,East,Features,2,270.0,8.1,0,0,122.41,0.0
USER-03261,treatment,Mobile,Organic Search,South,Homepage,2,264.4,6.4,0,0,87.04,0.0
USER-03262,control,Tablet,Paid Search,North,Features,6,73.7,4.4,1,1,114.45,114.45
USER-03263,treatment,Desktop,Social,East,Pricing,1,230.2,6.9,0,0,135.53,0.0
USER-03264,control,Mobile,Paid Search,West,Homepage,3,181.4,6.1,0,0,143.61,0.0
USER-03265,control,Desktop,Social,North,Pricing,1,273.3,8.4,1,1,106.22,106.22
USER-03266,treatment,Mobile,Email,East,Homepage,7,144.1,7.5,1,0,133.05,0.0
USER-03267,control,Mobile,Organic Search,North,Homepage,5,244.3,7.0,1,0,105.25,0.0
USER-03268,treatment,Desktop,Organic Search,South,Pricing,3,258.6,4.0,0,0,107.37,0.0
USER-03269,control,Desktop,Paid Search,West,Pricing,3,301.7,1.0,1,0,101.33,0.0
USER-03270,control,Desktop,Paid Search,East,Homepage,3,232.9,8.4,0,0,102.02,0.0
USER-03271,treatment,Desktop,Organic Search,East,Features,6,195.4,7.3,1,1,78.66,78.66
USER-03272,treatment,Desktop,Paid Search,East,Pricing,2,308.5,5.8,0,0,122.27,0.0
USER-03273,control,Desktop,Paid Search,East,Features,3,223.7,1.0,1,0,126.13,0.0
USER-03274,control,Mobile,Paid Search,North,Homepage,5,149.5,6.2,0,0,81.0,0.0
USER-03275,control,Tablet,Organic Search,North,Homepage,7,203.7,4.7,1,0,102.69,0.0
USER-03276,treatment,Desktop,Email,North,Features,7,208.3,2.9,0,0,141.76,0.0
USER-03277,treatment,Desktop,Social,West,Homepage,4,238.1,7.2,0,0,109.26,0.0
USER-03278,treatment,Desktop,Paid Search,North,Features,3,198.6,6.3,1,0,109.45,0.0
USER-03279,control,Mobile,Social,North,Features,3,265.7,7.4,0,0,80.79,0.0
USER-03280,treatment,Mobile,Organic Search,North,Homepage,4,222.9,7.9,0,0,137.56,0.0
USER-03281,treatment,Desktop,Paid Search,West,Features,5,222.5,9.2,0,0,113.99,0.0
USER-03282,treatment,Desktop,Organic Search,West,Features,3,231.9,10.0,0,0,161.46,0.0
USER-03283,control,Tablet,Social,North,Pricing,5,155.9,4.6,0,0,134.42,0.0
USER-03284,treatment,Mobile,Email,South,Features,8,285.4,7.3,1,0,111.92,0.0
USER-03285,treatment,Desktop,Email,East,Homepage,6,167.5,5.6,0,0,86.69,0.0
USER-03286,treatment,Desktop,Email,South,Pricing,5,295.5,6.2,1,0,132.98,0.0
USER-03287,treatment,Mobile,Social,South,Homepage,4,220.9,5.8,1,0,125.43,0.0
USER-03288,treatment,Desktop,Organic Search,West,Homepage,5,241.8,6.1,0,0,102.1,0.0
USER-03289,treatment,Mobile,Paid Search,West,Features,8,334.5,5.6,1,0,76.35,0.0
USER-03290,control,Mobile,Paid Search,West,Features,8,225.3,8.1,0,0,81.85,0.0
USER-03291,control,Mobile,Organic Search,North,Pricing,9,285.1,4.2,0,0,105.69,0.0
USER-03292,treatment,Desktop,Paid Search,South,Pricing,7,180.1,3.2,1,1,182.37,182.37
USER-03293,control,Desktop,Social,East,Pricing,7,173.2,5.2,0,0,134.96,0.0
USER-03294,control,Desktop,Social,South,Pricing,5,270.0,6.8,1,0,112.9,0.0
USER-03295,treatment,Desktop,Organic Search,North,Pricing,6,333.2,6.5,1,0,68.57,0.0
USER-03296,treatment,Tablet,Organic Search,South,Features,5,199.0,4.7,0,0,148.91,0.0
USER-03297,treatment,Tablet,Paid Search,West,Pricing,3,269.0,4.1,0,0,97.09,0.0
USER-03298,treatment,Desktop,Social,East,Homepage,4,272.3,6.3,1,0,112.37,0.0
USER-03299,control,Mobile,Organic Search,East,Features,6,270.8,8.8,0,0,94.22,0.0
USER-03300,control,Mobile,Email,East,Homepage,9,268.1,5.7,1,0,143.21,0.0
USER-03301,treatment,Mobile,Organic Search,East,Pricing,2,197.5,6.1,1,0,135.35,0.0
USER-03302,control,Desktop,Email,East,Homepage,7,203.3,6.6,1,0,99.29,0.0
USER-03303,control,Mobile,Paid Search,East,Pricing,3,121.9,4.5,0,0,186.24,0.0
USER-03304,treatment,Mobile,Social,West,Pricing,3,189.5,3.0,0,0,133.31,0.0
USER-03305,treatment,Desktop,Email,South,Features,3,286.6,8.9,1,0,121.3,0.0
USER-03306,control,Mobile,Organic Search,East,Homepage,7,104.1,4.4,0,0,150.08,0.0
USER-03307,treatment,Desktop,Organic Search,North,Features,3,322.5,7.9,1,1,105.4,105.4
USER-03308,treatment,Mobile,Paid Search,South,Features,4,226.7,8.5,1,0,87.61,0.0
USER-03309,control,Mobile,Organic Search,West,Pricing,4,155.5,5.9,0,0,133.55,0.0
USER-03310,control,Mobile,Social,South,Pricing,4,251.8,5.3,0,0,136.17,0.0
USER-03311,control,Mobile,Organic Search,North,Pricing,3,219.0,6.2,0,0,89.72,0.0
USER-03312,control,Mobile,Organic Search,West,Pricing,5,134.4,4.9,1,0,95.13,0.0
USER-03313,control,Mobile,Organic Search,East,Features,4,170.9,7.3,0,0,124.41,0.0
USER-03314,control,Mobile,Organic Search,West,Features,6,268.5,7.5,0,0,165.27,0.0
USER-03315,control,Desktop,Organic Search,West,Features,5,225.2,5.6,0,0,99.92,0.0
USER-03316,treatment,Mobile,Organic Search,North,Pricing,3,276.4,7.8,1,1,141.02,141.02
USER-03317,control,Tablet,Email,East,Features,6,193.9,7.5,0,0,137.38,0.0
USER-03318,control,Desktop,Email,South,Homepage,5,272.9,4.1,1,1,132.66,132.66
USER-03319,control,Mobile,Paid Search,South,Features,3,204.5,8.3,1,0,76.14,0.0
USER-03320,control,Mobile,Social,West,Pricing,4,149.9,7.1,1,0,52.92,0.0
USER-03321,control,Desktop,Organic Search,West,Homepage,4,239.0,8.2,0,0,126.03,0.0
USER-03322,treatment,Mobile,Organic Search,South,Pricing,5,249.8,5.7,1,1,202.03,202.03
USER-03323,control,Desktop,Organic Search,South,Homepage,3,204.4,3.1,0,0,110.08,0.0
USER-03324,control,Mobile,Social,South,Homepage,4,260.4,6.4,0,0,93.95,0.0
USER-03325,treatment,Mobile,Paid Search,East,Pricing,3,222.1,3.1,0,0,141.39,0.0
USER-03326,treatment,Mobile,Social,West,Pricing,5,194.0,7.2,1,1,128.45,128.45
USER-03327,control,Mobile,Email,East,Pricing,5,239.1,5.1,0,0,100.83,0.0
USER-03328,treatment,Mobile,Organic Search,East,Homepage,3,228.4,5.3,1,0,72.86,0.0
USER-03329,control,Desktop,Organic Search,South,Homepage,3,254.9,5.9,0,0,100.33,0.0
USER-03330,treatment,Desktop,Organic Search,West,Features,4,173.3,5.7,0,0,91.73,0.0
USER-03331,control,Mobile,Email,North,Pricing,4,216.2,3.4,0,0,133.0,0.0
USER-03332,control,Mobile,Organic Search,South,Features,5,185.8,5.6,0,0,81.36,0.0
USER-03333,control,Mobile,Social,West,Homepage,7,201.2,6.6,1,0,124.22,0.0
USER-03334,treatment,Desktop,Organic Search,West,Features,6,198.4,7.9,0,0,143.19,0.0
USER-03335,treatment,Mobile,Organic Search,West,Pricing,3,280.5,5.8,1,0,116.15,0.0
USER-03336,control,Mobile,Social,South,Features,1,260.7,4.8,0,0,120.73,0.0
USER-03337,treatment,Mobile,Paid Search,East,Homepage,6,183.8,6.5,1,0,143.45,0.0
USER-03338,treatment,Tablet,Social,North,Pricing,2,227.5,6.8,0,0,123.56,0.0
USER-03339,control,Desktop,Organic Search,West,Pricing,4,245.4,7.4,1,0,155.16,0.0
USER-03340,control,Mobile,Paid Search,South,Homepage,3,238.0,7.8,0,0,103.32,0.0
USER-03341,control,Desktop,Email,North,Homepage,5,207.9,3.9,1,0,125.72,0.0
USER-03342,treatment,Mobile,Paid Search,East,Homepage,2,243.0,7.3,0,0,92.88,0.0
USER-03343,treatment,Mobile,Organic Search,East,Pricing,3,353.5,7.3,0,0,128.25,0.0
USER-03344,control,Desktop,Organic Search,East,Features,4,229.4,7.6,1,0,112.67,0.0
USER-03345,control,Mobile,Social,North,Features,5,236.7,5.6,0,0,81.58,0.0
USER-03346,treatment,Desktop,Email,East,Features,8,207.5,7.1,1,1,108.66,108.66
USER-03347,control,Tablet,Organic Search,South,Pricing,2,181.8,8.2,0,0,98.02,0.0
USER-03348,control,Mobile,Email,South,Features,4,200.7,6.8,1,0,111.66,0.0
USER-03349,treatment,Desktop,Email,West,Homepage,5,201.8,8.6,0,0,93.25,0.0
USER-03350,treatment,Desktop,Paid Search,East,Pricing,3,193.5,5.8,0,0,106.63,0.0
USER-03351,control,Mobile,Organic Search,East,Homepage,2,292.0,6.1,0,1,35.42,35.42
USER-03352,treatment,Mobile,Paid Search,South,Features,2,186.9,6.1,0,0,123.11,0.0
USER-03353,control,Mobile,Paid Search,West,Homepage,7,210.1,8.2,0,1,68.32,68.32
USER-03354,treatment,Mobile,Organic Search,East,Homepage,5,181.7,9.5,1,1,106.81,106.81
USER-03355,control,Mobile,Paid Search,West,Homepage,9,195.4,5.7,0,0,119.56,0.0
USER-03356,treatment,Mobile,Paid Search,East,Homepage,3,112.9,7.0,0,0,125.06,0.0
USER-03357,treatment,Mobile,Paid Search,South,Features,4,246.6,6.6,1,0,132.74,0.0
USER-03358,treatment,Mobile,Organic Search,North,Pricing,6,188.4,8.7,0,0,111.69,0.0
